VisitID,Referrer,Day,Hour,Length_seconds,Length_pagecount
10576,URI_9,Thursday,19,60,3
10577,URI_0,Thursday,20,0,1
10578,URI_45,Thursday,20,0,1
10579,URI_45,Thursday,20,0,1
10580,URI_0,Thursday,20,300,4
10581,URI_80,Thursday,20,0,1
10583,URI_45,Thursday,20,0,1
10584,URI_0,Thursday,20,1080,6
10585,URI_80,Thursday,20,0,1
10586,URI_111,Thursday,20,420,4
10587,URI_42,Thursday,20,0,1
10588,URI_0,Thursday,20,360,4
10589,URI_111,Thursday,20,0,1
10590,URI_102,Thursday,20,0,1
10591,URI_138,Thursday,20,0,1
10592,URI_9,Thursday,20,0,2
10593,URI_0,Thursday,20,240,11
10594,URI_119,Thursday,20,0,1
10595,URI_119,Thursday,20,0,1
10596,URI_80,Thursday,20,60,2
10597,URI_80,Thursday,20,0,1
10598,URI_80,Thursday,20,0,1
10599,URI_38,Thursday,21,120,3
10600,URI_0,Thursday,21,0,1
10601,URI_80,Thursday,21,0,1
10602,URI_137,Thursday,21,0,1
10603,URI_80,Thursday,21,0,1
10604,URI_32,Thursday,21,0,1
10605,URI_45,Thursday,21,0,1
10606,URI_80,Thursday,21,0,1
10608,URI_0,Thursday,21,0,1
10609,URI_80,Thursday,21,300,4
10610,URI_80,Thursday,21,0,1
10611,URI_38,Thursday,21,0,1
10612,URI_0,Thursday,21,540,3
10613,URI_9,Thursday,21,300,6
10614,URI_0,Thursday,21,0,1
10615,URI_42,Thursday,21,0,2
10616,URI_111,Thursday,22,0,1
10617,URI_42,Thursday,22,0,1
10618,URI_9,Thursday,22,1440,5
10619,URI_42,Thursday,22,540,5
10620,URI_118,Thursday,22,240,2
10621,URI_20,Thursday,22,0,1
10622,URI_0,Thursday,23,960,6
10623,URI_0,Thursday,22,0,1
10624,URI_80,Thursday,22,0,1
10625,URI_42,Thursday,22,0,1
10626,URI_45,Thursday,22,0,1
10627,URI_0,Thursday,23,0,1
10628,URI_80,Thursday,23,0,1
10629,URI_45,Thursday,23,60,2
10630,URI_100,Thursday,23,0,1
10631,URI_100,Thursday,23,180,3
10632,URI_80,Thursday,23,0,1
10633,URI_45,Thursday,23,0,1
10634,URI_0,Thursday,23,60,2
10635,URI_34,Thursday,23,120,4
10636,URI_0,Thursday,23,60,3
10637,URI_89,Thursday,23,0,1
10638,URI_80,Friday,0,180,3
10639,URI_45,Thursday,23,0,1
10640,URI_80,Friday,0,0,1
10641,URI_0,Friday,0,420,4
10642,URI_0,Friday,0,0,2
10643,URI_80,Friday,0,0,1
10644,URI_111,Friday,0,0,1
10645,URI_15,Friday,0,0,2
10646,URI_45,Friday,0,0,1
10647,URI_42,Friday,1,0,1
10648,URI_80,Friday,1,0,2
10649,URI_42,Friday,6,0,1
10650,URI_45,Friday,6,1080,14
10651,URI_0,Friday,7,360,5
10652,URI_138,Friday,7,180,4
10653,URI_42,Friday,7,660,11
10654,URI_93,Friday,7,60,3
10655,URI_45,Friday,7,0,1
10656,URI_138,Friday,7,0,1
10657,URI_0,Friday,8,180,6
10658,URI_45,Friday,8,0,1
10659,URI_5,Friday,8,60,3
10660,URI_39,Friday,8,0,1
10661,URI_111,Friday,8,0,2
10662,URI_80,Friday,8,0,1
10663,URI_45,Friday,8,0,1
10664,URI_111,Friday,8,0,1
10665,URI_0,Friday,9,120,6
10666,URI_39,Friday,9,0,2
10667,URI_39,Friday,9,60,4
10668,URI_38,Friday,9,0,1
10669,URI_0,Friday,9,60,3
10670,URI_42,Friday,9,0,1
10671,URI_42,Friday,9,0,1
10672,URI_45,Friday,9,0,1
10673,URI_111,Friday,9,420,8
10674,URI_80,Friday,9,0,1
10675,URI_80,Friday,9,0,1
10676,URI_0,Friday,9,0,1
10677,URI_111,Friday,9,60,2
10678,URI_80,Friday,9,0,1
10679,URI_0,Friday,9,0,1
10680,URI_45,Friday,9,60,3
10681,URI_0,Friday,9,180,9
10682,URI_131,Friday,9,660,12
10683,URI_42,Friday,9,60,3
10684,URI_80,Friday,9,240,4
10685,URI_0,Friday,9,240,4
10686,URI_0,Friday,9,0,1
10687,URI_111,Friday,10,60,2
10688,URI_0,Friday,10,0,1
10689,URI_110,Friday,10,0,2
10690,URI_131,Friday,10,0,1
10691,URI_0,Friday,10,0,1
10692,URI_100,Friday,10,60,2
10693,URI_5,Friday,10,60,3
10694,URI_100,Friday,10,600,11
10695,URI_80,Friday,10,120,4
10696,URI_80,Friday,10,120,2
10697,URI_80,Friday,10,0,1
10698,URI_0,Friday,10,720,5
10699,URI_80,Friday,10,0,1
10700,URI_80,Friday,10,660,8
10701,URI_0,Friday,10,120,2
10703,URI_100,Friday,10,60,2
10704,URI_100,Friday,10,60,3
10705,URI_42,Friday,10,0,1
10706,URI_0,Friday,10,720,7
10708,URI_93,Friday,10,0,1
10709,URI_5,Friday,10,180,3
10710,URI_80,Friday,10,0,1
10711,URI_80,Friday,11,0,1
10712,URI_0,Friday,11,120,3
10713,URI_39,Friday,11,180,6
10714,URI_0,Friday,11,420,6
10715,URI_111,Friday,11,480,3
10716,URI_0,Friday,11,240,6
10717,URI_38,Friday,11,0,1
10718,URI_108,Friday,11,0,2
10719,URI_119,Friday,11,0,1
10720,URI_80,Friday,11,0,1
10721,URI_0,Friday,11,780,12
10722,URI_111,Friday,11,60,4
10723,URI_9,Friday,11,1440,4
10724,URI_101,Friday,11,0,1
10725,URI_42,Friday,11,0,1
10726,URI_45,Friday,11,0,1
10727,URI_0,Friday,11,240,4
10728,URI_20,Friday,11,420,4
10729,URI_0,Friday,11,120,5
10730,URI_80,Friday,11,0,1
10731,URI_0,Friday,11,0,1
10732,URI_80,Friday,11,0,1
10733,URI_68,Friday,11,600,12
10734,URI_45,Friday,11,0,1
10735,URI_0,Friday,11,180,4
10736,URI_80,Friday,11,0,1
10737,URI_42,Friday,12,900,9
10738,URI_0,Friday,12,60,3
10739,URI_55,Friday,12,0,1
10740,URI_0,Friday,12,0,1
10741,URI_80,Friday,12,0,1
10742,URI_38,Friday,12,60,2
10743,URI_41,Friday,12,120,3
10744,URI_89,Friday,12,0,1
10745,URI_42,Friday,12,0,1
10746,URI_34,Friday,12,0,3
10747,URI_42,Friday,12,0,1
10748,URI_42,Friday,12,240,4
10749,URI_0,Friday,12,0,1
10750,URI_110,Friday,12,60,2
10751,URI_0,Friday,12,120,3
10752,URI_0,Friday,12,180,4
10753,URI_0,Friday,12,0,1
10754,URI_45,Friday,12,0,1
10755,URI_0,Friday,12,240,4
10756,URI_80,Friday,12,0,1
10757,URI_0,Friday,12,0,1
10758,URI_42,Friday,13,0,1
10759,URI_70,Friday,13,0,1
10760,URI_45,Friday,13,0,1
10761,URI_0,Friday,13,0,1
10762,URI_0,Friday,13,0,1
10763,URI_80,Friday,13,0,1
10765,URI_111,Friday,13,0,1
10766,URI_111,Friday,13,0,1
10767,URI_111,Friday,13,0,1
10768,URI_138,Friday,13,0,1
10769,URI_0,Friday,13,0,1
10770,URI_80,Friday,13,0,1
10771,URI_38,Friday,13,0,1
10772,URI_0,Friday,14,2940,21
10773,URI_80,Friday,13,0,1
10774,URI_0,Friday,13,0,1
10775,URI_80,Friday,13,120,3
10776,URI_39,Friday,13,0,1
10777,URI_110,Friday,13,660,7
10779,URI_13,Friday,13,300,5
10780,URI_42,Friday,14,1440,34
10781,URI_39,Friday,13,0,3
10782,URI_0,Friday,14,0,1
10783,URI_45,Friday,14,0,1
10784,URI_119,Friday,14,0,1
10785,URI_0,Friday,14,180,4
10786,URI_0,Friday,14,120,2
10787,URI_0,Friday,14,900,7
10788,URI_45,Friday,14,0,1
10789,URI_0,Friday,14,0,1
10790,URI_45,Friday,14,0,1
10791,URI_0,Friday,14,0,1
10792,URI_0,Friday,14,60,2
10793,URI_80,Friday,14,0,1
10794,URI_65,Friday,14,660,4
10795,URI_80,Friday,14,0,2
10796,URI_0,Friday,14,0,1
10797,URI_0,Friday,14,60,3
10798,URI_15,Friday,14,0,1
10799,URI_0,Friday,15,360,4
10800,URI_111,Friday,14,0,1
10801,URI_42,Friday,14,0,1
10802,URI_0,Friday,15,0,1
10803,URI_0,Friday,15,0,1
10804,URI_0,Friday,15,0,1
10805,URI_0,Friday,15,0,1
10806,URI_119,Friday,15,0,1
10807,URI_0,Friday,15,0,1
10808,URI_39,Friday,15,120,4
10809,URI_80,Friday,15,0,1
10810,URI_132,Friday,15,0,1
10812,URI_45,Friday,15,0,1
10813,URI_0,Friday,15,60,3
10814,URI_80,Friday,15,0,1
10815,URI_45,Friday,15,0,1
10816,URI_0,Friday,15,180,2
10817,URI_42,Friday,15,120,4
10818,URI_0,Friday,15,0,1
10819,URI_39,Friday,16,0,1
10820,URI_111,Friday,16,0,1
10821,URI_9,Friday,16,60,3
10822,URI_39,Friday,16,0,1
10823,URI_119,Friday,16,0,1
10824,URI_9,Friday,16,0,1
10825,URI_111,Friday,16,180,5
10826,URI_87,Friday,16,0,1
10827,URI_16,Friday,16,0,1
10828,URI_15,Friday,16,0,1
10829,URI_0,Friday,16,0,1
10830,URI_38,Friday,16,0,1
10831,URI_111,Friday,16,0,1
10832,URI_0,Friday,16,0,1
10833,URI_80,Friday,16,0,1
10834,URI_80,Friday,16,60,2
10835,URI_111,Friday,17,0,1
10836,URI_0,Friday,17,0,1
10837,URI_0,Friday,17,0,1
10838,URI_9,Friday,17,300,6
10839,URI_42,Friday,17,180,3
10840,URI_45,Friday,17,0,1
10841,URI_73,Friday,18,0,1
10842,URI_111,Friday,18,360,5
10843,URI_42,Friday,18,0,1
10844,URI_138,Friday,18,0,1
10845,URI_45,Friday,18,0,1
10846,URI_111,Friday,18,180,3
10848,URI_45,Friday,18,0,1
10851,URI_0,Friday,18,120,3
10852,URI_0,Friday,18,0,1
10853,URI_84,Friday,19,0,2
10854,URI_80,Friday,19,0,1
10855,URI_80,Friday,19,0,1
10856,URI_45,Friday,19,0,1
10858,URI_80,Friday,19,660,3
10859,URI_45,Friday,19,0,1
10860,URI_44,Friday,19,0,1
10861,URI_34,Friday,19,0,1
10862,URI_39,Friday,20,0,2
10863,URI_42,Friday,20,0,1
10864,URI_39,Friday,20,600,15
10865,URI_0,Friday,20,60,7
10866,URI_45,Friday,20,0,1
10867,URI_108,Friday,20,240,7
10868,URI_20,Friday,21,540,5
10869,URI_68,Friday,21,1680,10
10870,URI_53,Friday,21,0,1
10872,URI_80,Friday,21,180,2
10873,URI_42,Friday,22,0,1
10874,URI_80,Friday,22,0,1
10875,URI_80,Friday,22,0,1
10876,URI_39,Friday,23,660,7
10877,URI_80,Friday,23,0,1
10878,URI_80,Friday,23,1020,2
10879,URI_45,Saturday,0,0,1
10881,URI_20,Saturday,0,300,6
10882,URI_39,Saturday,0,1500,17
10883,URI_80,Saturday,0,0,1
10884,URI_93,Saturday,1,0,1
10885,URI_111,Saturday,1,240,5
10886,URI_80,Saturday,1,0,1
10887,URI_0,Saturday,1,0,1
10889,URI_34,Saturday,1,0,1
10890,URI_0,Saturday,2,0,1
10891,URI_0,Saturday,2,360,13
10892,URI_38,Saturday,2,0,1
10893,URI_9,Saturday,4,0,2
10895,URI_70,Saturday,8,2280,16
10896,URI_0,Saturday,8,360,4
10897,URI_0,Saturday,8,0,1
10898,URI_39,Saturday,8,240,4
10899,URI_0,Saturday,8,0,1
10900,URI_111,Saturday,8,120,4
10901,URI_80,Saturday,9,420,3
10902,URI_42,Saturday,9,0,1
10903,URI_0,Saturday,9,0,3
10904,URI_42,Saturday,9,0,1
10905,URI_9,Saturday,9,120,4
10906,URI_42,Saturday,10,60,2
10908,URI_111,Saturday,10,0,1
10909,URI_60,Saturday,10,960,3
10910,URI_42,Saturday,10,720,2
10911,URI_80,Saturday,11,660,4
10912,URI_111,Saturday,11,60,2
10913,URI_111,Saturday,11,0,1
10915,URI_80,Saturday,11,0,1
10916,URI_111,Saturday,11,420,6
10917,URI_0,Saturday,11,660,9
10918,URI_9,Saturday,11,180,7
10921,URI_68,Saturday,11,0,1
10922,URI_137,Saturday,11,0,1
10923,URI_92,Saturday,12,540,11
10924,URI_42,Saturday,12,240,6
10925,URI_92,Saturday,12,60,3
10926,URI_42,Saturday,12,0,1
10927,URI_138,Saturday,12,0,1
10928,URI_132,Saturday,12,0,1
10929,URI_80,Saturday,12,0,1
10930,URI_45,Saturday,12,60,2
10931,URI_45,Saturday,12,120,4
10932,URI_9,Saturday,12,0,1
10933,URI_111,Saturday,12,420,4
10934,URI_0,Saturday,12,600,7
10936,URI_0,Saturday,12,120,3
10937,URI_80,Saturday,13,1200,8
10938,URI_38,Saturday,12,0,1
10939,URI_9,Saturday,12,0,1
10940,URI_45,Saturday,13,0,1
10941,URI_111,Saturday,13,0,1
10942,URI_0,Saturday,13,0,1
10943,URI_111,Saturday,13,180,3
10944,URI_45,Saturday,13,0,1
10945,URI_45,Saturday,13,0,1
10946,URI_38,Saturday,13,60,3
10947,URI_38,Saturday,13,0,1
10948,URI_42,Saturday,13,60,2
10949,URI_80,Saturday,13,0,1
10950,URI_42,Saturday,13,180,4
10951,URI_89,Saturday,13,0,1
10952,URI_111,Saturday,13,1140,13
10954,URI_45,Saturday,13,0,1
10955,URI_45,Saturday,13,0,2
10956,URI_0,Saturday,13,0,3
10957,URI_80,Saturday,13,0,1
10958,URI_42,Saturday,14,0,1
10959,URI_55,Saturday,14,0,1
10961,URI_28,Saturday,14,180,3
10962,URI_45,Saturday,14,360,5
10963,URI_9,Saturday,14,60,3
10964,URI_80,Saturday,14,0,1
10965,URI_80,Saturday,14,0,1
10966,URI_34,Saturday,14,0,1
10967,URI_0,Saturday,14,0,1
10968,URI_111,Saturday,14,180,4
10969,URI_0,Saturday,14,840,17
10970,URI_0,Saturday,14,540,4
10971,URI_138,Saturday,14,0,1
10972,URI_45,Saturday,14,0,1
10973,URI_111,Saturday,14,120,3
10974,URI_0,Saturday,14,360,5
10975,URI_45,Saturday,14,60,2
10976,URI_0,Saturday,15,360,4
10977,URI_0,Saturday,15,240,4
10978,URI_60,Saturday,15,0,1
10979,URI_42,Saturday,15,240,4
10980,URI_121,Saturday,15,0,1
10981,URI_121,Saturday,15,840,6
10982,URI_111,Saturday,15,1560,6
10983,URI_39,Saturday,15,120,4
10984,URI_5,Saturday,15,60,2
10985,URI_39,Saturday,15,0,2
10986,URI_42,Saturday,15,120,3
10987,URI_0,Saturday,15,120,2
10988,URI_0,Saturday,15,60,2
10989,URI_80,Saturday,15,0,1
10990,URI_9,Saturday,15,180,4
10991,URI_111,Saturday,15,540,6
10992,URI_9,Saturday,15,0,1
10993,URI_93,Saturday,15,0,2
10994,URI_42,Saturday,15,60,3
10995,URI_0,Saturday,15,0,1
10996,URI_39,Saturday,15,0,1
10997,URI_45,Saturday,15,60,3
10998,URI_45,Saturday,15,0,1
10999,URI_80,Saturday,15,0,2
11000,URI_38,Saturday,15,0,1
11001,URI_45,Saturday,15,0,1
11002,URI_111,Saturday,15,0,1
11004,URI_42,Saturday,16,540,8
11005,URI_100,Saturday,16,240,7
11006,URI_0,Saturday,16,0,3
11007,URI_89,Saturday,16,0,1
11008,URI_111,Saturday,16,0,1
11009,URI_111,Saturday,16,0,1
11010,URI_0,Saturday,16,0,1
11011,URI_0,Saturday,16,0,1
11012,URI_100,Saturday,16,60,2
11013,URI_80,Saturday,16,0,1
11014,URI_111,Saturday,16,0,1
11015,URI_45,Saturday,16,0,1
11016,URI_126,Saturday,16,0,1
11017,URI_45,Saturday,16,0,1
11018,URI_111,Saturday,16,120,6
11019,URI_0,Saturday,16,60,2
11020,URI_0,Saturday,16,120,4
11021,URI_0,Saturday,16,180,3
11022,URI_0,Saturday,16,60,3
11023,URI_80,Saturday,16,0,1
11024,URI_42,Saturday,16,0,2
11026,URI_0,Saturday,16,0,1
11027,URI_111,Saturday,16,240,2
11028,URI_38,Saturday,16,0,1
11029,URI_132,Saturday,16,60,2
11030,URI_0,Saturday,17,660,9
11031,URI_0,Saturday,17,60,3
11032,URI_80,Saturday,17,0,1
11033,URI_111,Saturday,17,240,3
11034,URI_0,Saturday,17,0,1
11035,URI_111,Saturday,17,600,4
11036,URI_45,Saturday,17,0,1
11037,URI_68,Saturday,17,60,2
11038,URI_45,Saturday,17,0,1
11039,URI_9,Saturday,17,0,1
11040,URI_42,Saturday,17,0,1
11041,URI_47,Saturday,17,120,3
11042,URI_80,Saturday,17,0,1
11043,URI_0,Saturday,17,720,3
11045,URI_42,Saturday,17,60,4
11046,URI_9,Saturday,17,0,2
11047,URI_9,Saturday,17,120,3
11048,URI_42,Saturday,17,0,1
11049,URI_92,Saturday,17,480,6
11050,URI_80,Saturday,17,0,1
11051,URI_45,Saturday,18,1320,5
11052,URI_111,Saturday,18,720,7
11054,URI_38,Saturday,17,0,1
11055,URI_42,Saturday,18,780,6
11056,URI_38,Saturday,18,0,2
11057,URI_51,Saturday,18,0,1
11058,URI_0,Saturday,18,60,3
11059,URI_42,Saturday,18,120,2
11060,URI_80,Saturday,18,60,2
11061,URI_111,Saturday,18,60,2
11062,URI_0,Saturday,18,780,14
11063,URI_0,Saturday,18,0,1
11064,URI_44,Saturday,18,0,1
11065,URI_45,Saturday,18,0,1
11066,URI_111,Saturday,18,0,1
11067,URI_80,Saturday,18,0,1
11068,URI_45,Saturday,18,0,1
11069,URI_38,Saturday,18,0,1
11070,URI_45,Saturday,18,0,1
11071,URI_0,Saturday,18,0,3
11073,URI_39,Saturday,18,0,1
11075,URI_111,Saturday,18,240,4
11076,URI_0,Saturday,18,60,2
11077,URI_119,Saturday,18,0,1
11078,URI_80,Saturday,18,0,2
11079,URI_101,Saturday,18,600,3
11080,URI_88,Saturday,18,120,2
11081,URI_45,Saturday,18,0,1
11082,URI_0,Saturday,18,660,14
11083,URI_131,Saturday,18,60,4
11084,URI_18,Saturday,18,120,2
11085,URI_45,Saturday,18,0,1
11086,URI_0,Saturday,19,900,10
11087,URI_42,Saturday,18,0,1
11088,URI_80,Saturday,18,60,2
11089,URI_80,Saturday,18,0,1
11090,URI_38,Saturday,19,360,6
11092,URI_0,Saturday,19,0,1
11093,URI_42,Saturday,19,0,1
11094,URI_132,Saturday,19,720,7
11095,URI_119,Saturday,19,0,1
11096,URI_38,Saturday,19,0,1
11097,URI_80,Saturday,19,0,1
11098,URI_42,Saturday,19,0,1
11099,URI_9,Saturday,19,960,5
11100,URI_53,Saturday,19,120,4
11101,URI_38,Saturday,19,0,1
11102,URI_42,Saturday,19,120,4
11103,URI_119,Saturday,19,0,1
11104,URI_80,Saturday,19,0,1
11106,URI_80,Saturday,19,0,1
11107,URI_39,Saturday,19,0,1
11109,URI_80,Saturday,19,1080,10
11110,URI_9,Saturday,19,0,1
11111,URI_39,Saturday,19,0,1
11112,URI_53,Saturday,19,0,1
11113,URI_111,Saturday,19,0,1
11114,URI_42,Saturday,19,120,3
11115,URI_80,Saturday,19,0,1
11117,URI_108,Saturday,19,0,1
11118,URI_51,Saturday,19,0,1
11119,URI_111,Saturday,20,2520,10
11120,URI_39,Saturday,19,0,1
11121,URI_45,Saturday,19,0,1
11122,URI_39,Saturday,20,0,1
11123,URI_111,Saturday,20,0,1
11124,URI_38,Saturday,20,0,1
11125,URI_80,Saturday,20,0,1
11126,URI_45,Saturday,20,0,1
11127,URI_119,Saturday,20,0,1
11128,URI_80,Saturday,20,0,1
11129,URI_42,Saturday,20,0,1
11130,URI_42,Saturday,20,0,1
11131,URI_39,Saturday,20,240,2
11132,URI_0,Saturday,21,2460,26
11133,URI_42,Saturday,20,0,1
11134,URI_44,Saturday,21,0,1
11135,URI_80,Saturday,21,60,3
11136,URI_131,Saturday,21,660,9
11137,URI_80,Saturday,21,0,2
11138,URI_0,Saturday,21,540,6
11140,URI_0,Saturday,21,0,1
11141,URI_42,Saturday,21,180,5
11142,URI_80,Saturday,21,0,2
11143,URI_80,Saturday,21,60,3
11144,URI_80,Saturday,21,120,5
11145,URI_42,Saturday,21,120,5
11146,URI_42,Saturday,21,0,1
11147,URI_0,Saturday,22,360,7
11148,URI_38,Saturday,21,0,1
11149,URI_0,Saturday,21,0,1
11150,URI_80,Saturday,22,0,1
11151,URI_131,Saturday,22,420,5
11152,URI_39,Saturday,22,0,2
11153,URI_0,Saturday,22,240,4
11154,URI_80,Saturday,22,0,1
11155,URI_0,Saturday,22,60,3
11156,URI_38,Saturday,22,0,1
11158,URI_100,Saturday,22,60,3
11159,URI_9,Saturday,22,240,10
11160,URI_45,Saturday,22,0,1
11161,URI_34,Saturday,22,0,1
11162,URI_9,Saturday,22,0,3
11163,URI_0,Saturday,22,120,4
11164,URI_0,Saturday,22,0,1
11165,URI_80,Saturday,22,0,1
11166,URI_0,Saturday,22,0,1
11167,URI_80,Saturday,23,0,2
11168,URI_0,Saturday,23,240,4
11169,URI_88,Saturday,23,0,1
11170,URI_9,Saturday,23,180,4
11171,URI_45,Saturday,23,0,1
11172,URI_0,Sunday,0,0,1
11173,URI_80,Sunday,0,0,1
11174,URI_0,Sunday,0,120,3
11175,URI_80,Sunday,0,0,1
11176,URI_9,Sunday,0,900,10
11178,URI_45,Sunday,0,0,1
11179,URI_111,Sunday,0,0,1
11180,URI_65,Sunday,0,300,5
11181,URI_30,Sunday,0,0,1
11182,URI_0,Sunday,1,540,12
11183,URI_80,Sunday,1,0,1
11184,URI_0,Sunday,1,300,8
11185,URI_38,Sunday,1,0,1
11186,URI_111,Sunday,1,0,1
11188,URI_39,Sunday,3,0,2
11190,URI_0,Sunday,5,0,1
11191,URI_60,Sunday,6,0,1
11192,URI_0,Sunday,8,60,2
11193,URI_80,Sunday,8,0,1
11194,URI_111,Sunday,8,420,7
11195,URI_42,Sunday,9,660,4
11197,URI_0,Sunday,8,0,1
11198,URI_111,Sunday,9,120,2
11199,URI_0,Sunday,9,60,4
11200,URI_100,Sunday,9,0,1
11201,URI_45,Sunday,9,0,1
11203,URI_0,Sunday,9,120,2
11204,URI_42,Sunday,9,0,1
11205,URI_42,Sunday,9,0,1
11206,URI_0,Sunday,10,0,1
11207,URI_0,Sunday,10,60,3
11208,URI_132,Sunday,10,2400,15
11209,URI_115,Sunday,10,120,3
11210,URI_80,Sunday,10,0,1
11211,URI_80,Sunday,10,0,1
11212,URI_45,Sunday,10,120,3
11213,URI_20,Sunday,10,180,5
11214,URI_38,Sunday,10,1140,9
11215,URI_42,Sunday,11,360,4
11216,URI_88,Sunday,10,0,1
11217,URI_0,Sunday,11,180,7
11218,URI_16,Sunday,11,0,1
11219,URI_111,Sunday,11,0,2
11220,URI_38,Sunday,11,0,1
11221,URI_80,Sunday,11,0,1
11222,URI_111,Sunday,11,900,3
11223,URI_0,Sunday,11,480,4
11225,URI_0,Sunday,11,180,6
11226,URI_83,Sunday,11,0,1
11227,URI_101,Sunday,11,420,7
11228,URI_92,Sunday,12,2280,9
11229,URI_45,Sunday,11,0,1
11230,URI_0,Sunday,11,0,1
11232,URI_119,Sunday,11,0,1
11233,URI_80,Sunday,11,0,1
11235,URI_51,Sunday,11,0,1
11236,URI_124,Sunday,11,420,2
11237,URI_38,Sunday,11,0,1
11238,URI_111,Sunday,11,540,3
11239,URI_80,Sunday,11,60,2
11240,URI_0,Sunday,11,360,6
11241,URI_0,Sunday,11,0,2
11242,URI_45,Sunday,12,0,1
11243,URI_45,Sunday,12,0,1
11244,URI_45,Sunday,12,0,1
11245,URI_16,Sunday,12,0,1
11246,URI_111,Sunday,12,0,1
11247,URI_0,Sunday,12,0,1
11248,URI_0,Sunday,12,0,1
11249,URI_111,Sunday,12,0,1
11250,URI_111,Sunday,12,1080,9
11251,URI_39,Sunday,12,1320,8
11252,URI_111,Sunday,12,0,1
11253,URI_45,Sunday,12,60,3
11254,URI_111,Sunday,12,0,1
11255,URI_80,Sunday,12,0,1
11256,URI_121,Sunday,12,1140,10
11257,URI_45,Sunday,12,0,1
11258,URI_100,Sunday,12,0,1
11259,URI_0,Sunday,12,780,10
11260,URI_80,Sunday,12,720,2
11261,URI_0,Sunday,12,0,1
11262,URI_0,Sunday,12,0,3
11263,URI_0,Sunday,12,0,3
11264,URI_51,Sunday,13,0,1
11265,URI_45,Sunday,13,0,1
11266,URI_0,Sunday,13,420,4
11267,URI_64,Sunday,13,0,1
11268,URI_37,Sunday,13,0,1
11269,URI_0,Sunday,13,0,1
11270,URI_80,Sunday,13,0,1
11271,URI_119,Sunday,13,0,1
11272,URI_80,Sunday,13,0,1
11273,URI_9,Sunday,13,60,3
11274,URI_111,Sunday,13,660,9
11275,URI_53,Sunday,13,0,1
11276,URI_0,Sunday,13,60,2
11277,URI_38,Sunday,13,0,2
11278,URI_42,Sunday,13,0,1
11279,URI_111,Sunday,13,60,3
11280,URI_121,Sunday,13,0,1
11281,URI_119,Sunday,13,0,1
11282,URI_45,Sunday,13,0,1
11283,URI_20,Sunday,13,0,1
11284,URI_99,Sunday,13,0,1
11285,URI_9,Sunday,13,240,4
11286,URI_39,Sunday,13,0,1
11287,URI_111,Sunday,14,1020,13
11288,URI_9,Sunday,13,60,3
11289,URI_111,Sunday,13,0,1
11290,URI_45,Sunday,13,0,1
11291,URI_80,Sunday,13,0,1
11292,URI_0,Sunday,14,0,1
11293,URI_0,Sunday,14,1200,9
11294,URI_53,Sunday,14,480,5
11295,URI_119,Sunday,14,0,1
11296,URI_0,Sunday,14,60,2
11297,URI_38,Sunday,14,480,3
11298,URI_0,Sunday,14,180,4
11299,URI_80,Sunday,14,120,3
11300,URI_111,Sunday,14,0,2
11301,URI_45,Sunday,14,0,1
11302,URI_42,Sunday,14,0,1
11303,URI_80,Sunday,14,0,1
11304,URI_9,Sunday,14,0,2
11305,URI_45,Sunday,14,0,1
11306,URI_9,Sunday,14,120,3
11307,URI_42,Sunday,14,60,3
11308,URI_45,Sunday,14,0,1
11309,URI_80,Sunday,14,0,1
11310,URI_0,Sunday,14,120,5
11311,URI_15,Sunday,14,0,1
11312,URI_45,Sunday,14,0,1
11313,URI_0,Sunday,14,420,6
11314,URI_100,Sunday,14,0,1
11315,URI_42,Sunday,14,0,1
11316,URI_38,Sunday,14,0,2
11317,URI_42,Sunday,14,0,1
11318,URI_42,Sunday,14,0,1
11319,URI_45,Sunday,14,0,1
11320,URI_80,Sunday,14,0,1
11321,URI_111,Sunday,15,540,10
11322,URI_9,Sunday,14,0,1
11323,URI_45,Sunday,14,0,1
11324,URI_45,Sunday,14,0,1
11325,URI_45,Sunday,14,0,1
11327,URI_80,Sunday,15,0,1
11328,URI_138,Sunday,15,0,1
11329,URI_80,Sunday,15,0,1
11330,URI_80,Sunday,15,0,1
11331,URI_80,Sunday,15,0,1
11332,URI_0,Sunday,15,60,3
11333,URI_0,Sunday,15,0,1
11334,URI_80,Sunday,15,180,3
11335,URI_113,Sunday,15,0,1
11336,URI_80,Sunday,15,0,1
11337,URI_132,Sunday,15,0,1
11338,URI_80,Sunday,15,0,1
11339,URI_80,Sunday,15,0,1
11340,URI_80,Sunday,15,60,2
11341,URI_80,Sunday,15,0,1
11342,URI_80,Sunday,15,0,1
11343,URI_80,Sunday,15,0,1
11344,URI_0,Sunday,15,0,1
11345,URI_111,Sunday,15,180,3
11346,URI_119,Sunday,15,0,1
11347,URI_80,Sunday,15,0,1
11348,URI_80,Sunday,15,720,3
11349,URI_45,Sunday,15,0,1
11350,URI_138,Sunday,15,420,4
11351,URI_0,Sunday,15,420,4
11352,URI_42,Sunday,15,0,2
11353,URI_68,Sunday,15,300,9
11354,URI_38,Sunday,15,0,1
11355,URI_138,Sunday,15,60,2
11356,URI_5,Sunday,15,300,5
11357,URI_42,Sunday,15,0,1
11358,URI_80,Sunday,15,0,1
11359,URI_42,Sunday,15,0,1
11360,URI_80,Sunday,15,0,1
11361,URI_45,Sunday,15,0,1
11362,URI_38,Sunday,15,0,1
11363,URI_111,Sunday,16,240,3
